Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AIRU4138047,20180225,2209,KRPUS/PIC,VF,F,20180324,1303,USNYC/MST,DF,F
AIRU4138047,20180324,1303,USNYC/MST,DF,F,20180327,1550,USNYC/MST,CF,F
AIRU4138047,20180327,1550,USNYC/MST,CF,F,20180327,1551,USNYC/UNK,FH,E
,,,,,,,,,,
AIRU4138113,20180116,0,KRPUS/UNK,OH,E,20180116,100,KRPUS/UNK,SF,E
AIRU4138113,20180116,100,KRPUS/UNK,SF,E,20180214,403,KRPUS/PIC,LF,F
AIRU4138113,20180214,403,KRPUS/PIC,LF,F,20180214,422,KRPUS/PIC,VF,F
AIRU4138113,20180214,422,KRPUS/PIC,VF,F,20180310,314,USNYC/MST,DF,F
AIRU4138113,20180310,314,USNYC/MST,DF,F,20180312,1755,USNYC/MST,CF,F
AIRU4138113,20180312,1755,USNYC/MST,CF,F,20180312,1756,USNYC/UNK,FH,E
,,,,,,,,,,
AIRU4138129,20181105,1253,USOAK/UNK,OH,E,20181105,1254,USOAK/UNK,SF,E
AIRU4138129,20181105,1254,USOAK/UNK,SF,E,20181105,1300,USOAK/SSA,LF,F
AIRU4138129,20181105,1300,USOAK/SSA,LF,F,20181111,2225,USOAK/SSA,VF,F
AIRU4138129,20181111,2225,USOAK/SSA,VF,F,20181125,927,KRPUS/HNC,DF,F
AIRU4138129,20181125,927,KRPUS/HNC,DF,F,20181125,1316,KRPUS/HNC,CF,F
AIRU4138129,20181125,1316,KRPUS/HNC,CF,F,20181125,1326,KRPUS/UNK,FH,E
,,,,,,,,,,
AIRU4138140,20180108,0,KRPUS/UNK,OH,E,20180108,100,KRPUS/UNK,SF,E
AIRU4138140,20180108,100,KRPUS/UNK,SF,E,20180131,919,KRPUS/PIC,LF,F
AIRU4138140,20180131,919,KRPUS/PIC,LF,F,20180131,1533,KRPUS/PIC,VF,F
AIRU4138140,20180131,1533,KRPUS/PIC,VF,F,20180223,959,USNYC/MST,DF,F
AIRU4138140,20180223,959,USNYC/MST,DF,F,20180226,1537,USNYC/MST,CF,F
AIRU4138140,20180226,1537,USNYC/MST,CF,F,20180226,1538,USNYC/UNK,FH,E
,,,,,,,,,,
AIRU4138160,20180107,945,KRPUS/HNC,TE,E,20180107,1127,KRPUS/HNC,VE,E
AIRU4138160,20180107,1127,KRPUS/HNC,VE,E,20180113,2200,CNNGB/MES,TE,E
AIRU4138160,20180113,2200,CNNGB/MES,TE,E,20180201,2400,CNNGB/UNK,FH,E
,,,,,,,,,,
AIRU4138237,20180223,0,KRPUS/UNK,OH,E,20180223,100,KRPUS/UNK,SF,E
AIRU4138237,20180223,100,KRPUS/UNK,SF,E,20180319,737,KRPUS/PIC,LF,F
AIRU4138237,20180319,737,KRPUS/PIC,LF,F,20180319,905,KRPUS/PIC,VF,F
AIRU4138237,20180319,905,KRPUS/PIC,VF,F,20180412,1725,USNYC/MST,DF,F
AIRU4138237,20180412,1725,USNYC/MST,DF,F,20180417,1621,USNYC/MST,CF,F
AIRU4138237,20180417,1621,USNYC/MST,CF,F,20180417,1622,USNYC/UNK,FH,E
,,,,,,,,,,
AIRU4138983,20181003,0,KRPUS/UNK,OH,E,20181003,100,KRPUS/UNK,SF,E
AIRU4138983,20181003,100,KRPUS/UNK,SF,E,20181026,25,KRPUS/HNC,LF,F
AIRU4138983,20181026,25,KRPUS/HNC,LF,F,20181026,251,KRPUS/HNC,VF,F
AIRU4138983,20181026,251,KRPUS/HNC,VF,F,20181101,2036,TWKHH/118,DF,F
AIRU4138983,20181101,2036,TWKHH/118,DF,F,20181212,2400,TWKHH/KAO,FH,E
AIRU4138983,20181212,2400,TWKHH/KAO,FH,E,20181212,1132,TWKHH/118,CF,F
,,,,,,,,,,
AIRU4139531,20180411,0,CNSHA/UNK,OH,E,20180430,1,CNSHA/WG2,SF,E
AIRU4139531,20180430,1,CNSHA/WG2,SF,E,20180430,2000,CNSHA/WG2,LF,F
AIRU4139531,20180430,2000,CNSHA/WG2,LF,F,20180505,230,CNSHA/WG2,VF,F
AIRU4139531,20180505,230,CNSHA/WG2,VF,F,20180519,1641,USLGB/TTI,DF,F
AIRU4139531,20180519,1641,USLGB/TTI,DF,F,20180530,1411,USLGB/TTI,CF,F
AIRU4139531,20180530,1411,USLGB/TTI,CF,F,20180530,1412,USLGB/UNK,FH,E
,,,,,,,,,,
AIRU4139547,20180706,0,CNSHA/UNK,OH,E,20180706,1,CNSHA/WG2,SF,F
AIRU4139547,20180706,1,CNSHA/WG2,SF,F,20180711,500,CNSHA/WG2,LF,F
AIRU4139547,20180711,500,CNSHA/WG2,LF,F,20180711,2300,CNSHA/WG2,VF,F
AIRU4139547,20180711,2300,CNSHA/WG2,VF,F,20180726,2033,USLGB/TTI,DF,F
AIRU4139547,20180726,2033,USLGB/TTI,DF,F,20180801,1345,USLGB/TTI,CF,F
AIRU4139547,20180801,1345,USLGB/TTI,CF,F,20180801,1346,USLGB/UNK,FH,E
,,,,,,,,,,
AIRU4556026,20180102,1145,USLGB/TTI,LF,F,20180106,920,USLGB/TTI,VF,F
AIRU4556026,20180106,920,USLGB/TTI,VF,F,20180201,1345,CNSHA/WG2,DF,F
AIRU4556026,20180201,1345,CNSHA/WG2,DF,F,20180209,2400,CNSHA/UNK,FH,E
AIRU4556026,20180209,2400,CNSHA/UNK,FH,E,20180412,958,USLGB/UNK,OH,E
AIRU4556026,20180412,958,USLGB/UNK,OH,E,20180412,959,USLGB/UNK,SF,E
AIRU4556026,20180412,959,USLGB/UNK,SF,E,20180417,1357,USLGB/TTI,LF,F
AIRU4556026,20180417,1357,USLGB/TTI,LF,F,20180421,1730,USLGB/TTI,VF,F
AIRU4556026,20180421,1730,USLGB/TTI,VF,F,20180516,100,CNSHA/WG2,DF,F
AIRU4556026,20180516,100,CNSHA/WG2,DF,F,20180517,2400,CNSHA/UND,FH,E
AIRU4556026,20180517,2400,CNSHA/UND,FH,E,20180814,1245,USLGB/UNK,OH,E
AIRU4556026,20180814,1245,USLGB/UNK,OH,E,20180814,1246,USLGB/UNK,SF,E
AIRU4556026,20180814,1246,USLGB/UNK,SF,E,20180818,1013,USLGB/TTI,LF,F
AIRU4556026,20180818,1013,USLGB/TTI,LF,F,20180821,1428,USLGB/TTI,VF,F
AIRU4556026,20180821,1428,USLGB/TTI,VF,F,20180911,2159,TWKHH/118,DF,F
AIRU4556026,20180911,2159,TWKHH/118,DF,F,20180912,1605,TWTYN/THT,OI,F
AIRU4556026,20180912,1605,TWTYN/THT,OI,F,20180912,2111,TWTYN/THT,TI,F
AIRU4556026,20180912,2111,TWTYN/THT,TI,F,20180914,1323,TWTYN/THT,CF,F
AIRU4556026,20180914,1323,TWTYN/THT,CF,F,20180917,2400,TWTYN/TAO,FH,E
AIRU4556026,20180917,2400,TWTYN/TAO,FH,E,20181031,837,USLAX/UNK,OH,E
AIRU4556026,20181031,837,USLAX/UNK,OH,E,20181031,838,USLAX/UNK,SF,E
AIRU4556026,20181031,838,USLAX/UNK,SF,E,20181112,827,USLAX/APM,LF,F
AIRU4556026,20181112,827,USLAX/APM,LF,F,20181118,921,USLAX/APM,VF,F
AIRU4556026,20181118,921,USLAX/APM,VF,F,20181212,1700,CNSHA/WG2,DF,F
,,,,,,,,,,
AIRU4556176,20180122,1426,USLAX/UNK,OH,E,20180122,1427,USLAX/UNK,SF,E
AIRU4556176,20180122,1427,USLAX/UNK,SF,E,20180129,814,USLAX/APM,LF,F
AIRU4556176,20180129,814,USLAX/APM,LF,F,20180201,21,USLAX/APM,VF,F
AIRU4556176,20180201,21,USLAX/APM,VF,F,20180219,747,TWKHH/118,DF,F
AIRU4556176,20180219,747,TWKHH/118,DF,F,20180221,1553,TWTYN/THT,OI,F
AIRU4556176,20180221,1553,TWTYN/THT,OI,F,20180221,2129,TWTYN/THT,TI,F
AIRU4556176,20180221,2129,TWTYN/THT,TI,F,20180223,1214,TWTYN/THT,CF,F
AIRU4556176,20180223,1214,TWTYN/THT,CF,F,20180226,2400,TWTYN/TAO,FH,E
AIRU4556176,20180226,2400,TWTYN/TAO,FH,E,20180419,1206,USLAX/UNK,OH,E
AIRU4556176,20180419,1206,USLAX/UNK,OH,E,20180419,1207,USLAX/UNK,SF,E
AIRU4556176,20180419,1207,USLAX/UNK,SF,E,20180423,1012,USLAX/APM,LF,F
AIRU4556176,20180423,1012,USLAX/APM,LF,F,20180427,311,USLAX/APM,VF,F
AIRU4556176,20180427,311,USLAX/APM,VF,F,20180514,2135,TWKHH/118,DF,F
AIRU4556176,20180514,2135,TWKHH/118,DF,F,20180515,1454,TWTYN/THT,OI,F
AIRU4556176,20180515,1454,TWTYN/THT,OI,F,20180515,2044,TWTYN/THT,TI,F
AIRU4556176,20180515,2044,TWTYN/THT,TI,F,20180605,2400,TWTYN/TAO,FH,E
AIRU4556176,20180605,2400,TWTYN/TAO,FH,E,20180605,1012,TWTYN/THT,CF,F
,,,,,,,,,,
AIRU4556181,20180125,735,USLGB/UNK,OH,E,20180125,736,USLGB/UNK,SF,E
AIRU4556181,20180125,736,USLGB/UNK,SF,E,20180129,1517,USLGB/TTI,LF,F
AIRU4556181,20180129,1517,USLGB/TTI,LF,F,20180210,126,USLGB/TTI,VF,F
AIRU4556181,20180210,126,USLGB/TTI,VF,F,20180308,1630,CNSHA/WG2,DF,F
AIRU4556181,20180308,1630,CNSHA/WG2,DF,F,20180417,2400,CNSHA/UNK,FH,E
AIRU4556181,20180417,2400,CNSHA/UNK,FH,E,20180516,1157,USLAX/UNK,OH,E
AIRU4556181,20180516,1157,USLAX/UNK,OH,E,20180516,1158,USLAX/UNK,SF,E
AIRU4556181,20180516,1158,USLAX/UNK,SF,E,20180521,1005,USLAX/APM,LF,F
AIRU4556181,20180521,1005,USLAX/APM,LF,F,20180523,2056,USLAX/APM,VF,F
AIRU4556181,20180523,2056,USLAX/APM,VF,F,20180611,447,TWKHH/118,DF,F
AIRU4556181,20180611,447,TWKHH/118,DF,F,20180612,835,TWTYN/THT,OI,F
AIRU4556181,20180612,835,TWTYN/THT,OI,F,20180612,1359,TWTYN/THT,TI,F
AIRU4556181,20180612,1359,TWTYN/THT,TI,F,20180620,908,TWTYN/THT,CF,F
AIRU4556181,20180620,908,TWTYN/THT,CF,F,20180622,2400,TWTYN/TAO,FH,E
,,,,,,,,,,
AIRU4556197,20180222,1451,USLAX/UNK,OH,E,20180222,1452,USLAX/UNK,SF,E
AIRU4556197,20180222,1452,USLAX/UNK,SF,E,20180226,929,USLAX/APM,LF,F
AIRU4556197,20180226,929,USLAX/APM,LF,F,20180303,1121,USLAX/APM,VF,F
