Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AMFU1412942,20181214,605,SGSIN/PSA,DF,F,20181215,40,SGSIN/PSA,CF,F
AMFU1412942,20181215,40,SGSIN/PSA,CF,F,20181217,1516,SGSIN/AC5,TE,E
,,,,,,,,,,
AMFU1414020,20180127,1629,KRPUS/HNC,TE,E,20180213,1549,KRPUS/HNC,SF,E
AMFU1414020,20180213,1549,KRPUS/HNC,SF,E,20180214,947,KRPUS/HNC,LF,F
AMFU1414020,20180214,947,KRPUS/HNC,LF,F,20180215,1321,KRPUS/HNC,VF,F
AMFU1414020,20180215,1321,KRPUS/HNC,VF,F,20180314,200,INNSA/BMC,DF,F
AMFU1414020,20180314,200,INNSA/BMC,DF,F,20180315,2100,INNSA/SBM,OI,F
AMFU1414020,20180315,2100,INNSA/SBM,OI,F,20180316,148,INNSA/SBM,TI,F
AMFU1414020,20180316,148,INNSA/SBM,TI,F,20180317,1835,INNSA/SBM,CF,F
AMFU1414020,20180317,1835,INNSA/SBM,CF,F,20180317,1840,INNSA/SBM,TE,E
AMFU1414020,20180317,1840,INNSA/SBM,TE,E,20180414,1736,INNSA/NSA,OE,E
AMFU1414020,20180414,1736,INNSA/NSA,OE,E,20180414,2143,INNSA/NSA,TE,E
AMFU1414020,20180414,2143,INNSA/NSA,TE,E,20180419,509,INNSA/NSA,VE,E
AMFU1414020,20180419,509,INNSA/NSA,VE,E,20180511,914,KRPUS/HNC,TE,E
AMFU1414020,20180511,914,KRPUS/HNC,TE,E,20180531,1125,KRPUS/HNC,SF,E
AMFU1414020,20180531,1125,KRPUS/HNC,SF,E,20180607,1527,KRPUS/HNC,LF,F
AMFU1414020,20180607,1527,KRPUS/HNC,LF,F,20180608,642,KRPUS/HNC,VF,F
AMFU1414020,20180608,642,KRPUS/HNC,VF,F,20180615,634,CNSHK/SKU,DF,F
AMFU1414020,20180615,634,CNSHK/SKU,DF,F,20180619,1257,CNSHK/SKU,CF,F
AMFU1414020,20180619,1257,CNSHK/SKU,CF,F,20180619,1749,CNSHK/CSL,TD,E
AMFU1414020,20180619,1749,CNSHK/CSL,TD,E,20180824,0,CNSHK/CSL,TE,E
AMFU1414020,20180824,0,CNSHK/CSL,TE,E,20180825,1753,CNSHK/CSL,SF,E
AMFU1414020,20180825,1753,CNSHK/CSL,SF,E,20180827,608,CNSHK/SKU,LF,F
AMFU1414020,20180827,608,CNSHK/SKU,LF,F,20180831,2133,CNSHK/SKU,VF,F
AMFU1414020,20180831,2133,CNSHK/SKU,VF,F,20180921,1216,INMUN/CT3,DF,F
AMFU1414020,20180921,1216,INMUN/CT3,DF,F,20180922,1138,INMUN/SMS,OI,F
AMFU1414020,20180922,1138,INMUN/SMS,OI,F,20180922,1657,INMUN/SMS,TI,F
AMFU1414020,20180922,1657,INMUN/SMS,TI,F,20180927,154,INMUN/SMS,CF,F
AMFU1414020,20180927,154,INMUN/SMS,CF,F,20181004,2057,INMUN/SMS,TE,E
AMFU1414020,20181004,2057,INMUN/SMS,TE,E,20181018,2305,INMUN/CT3,OE,E
AMFU1414020,20181018,2305,INMUN/CT3,OE,E,20181018,2359,INMUN/CT3,TE,E
AMFU1414020,20181018,2359,INMUN/CT3,TE,E,20181020,1200,INMUN/CT3,VE,E
AMFU1414020,20181020,1200,INMUN/CT3,VE,E,20181116,530,CNSHA/WG1,TE,E
AMFU1414020,20181116,530,CNSHA/WG1,TE,E,20181119,2350,CNSHA/DEW,OE,E
AMFU1414020,20181119,2350,CNSHA/DEW,OE,E,20181120,4,CNSHA/DEW,TE,E
AMFU1414020,20181120,4,CNSHA/DEW,TE,E,20181215,832,CNSHA/DEW,SF,E
AMFU1414020,20181215,832,CNSHA/DEW,SF,E,20181217,1019,CNSHA/WG1,LF,F
AMFU1414020,20181217,1019,CNSHA/WG1,LF,F,20181219,730,CNSHA/WG1,VF,F
,,,,,,,,,,
AMFU1415089,20180118,1230,CNSHA/DEW,SF,E,20180122,2055,CNSHA/WG1,LF,F
AMFU1415089,20180122,2055,CNSHA/WG1,LF,F,20180124,500,CNSHA/WG1,VF,F
AMFU1415089,20180124,500,CNSHA/WG1,VF,F,20180214,1212,INNSA/NSA,DF,F
AMFU1415089,20180214,1212,INNSA/NSA,DF,F,20180214,1404,INNSA/SBM,OI,F
AMFU1415089,20180214,1404,INNSA/SBM,OI,F,20180214,1815,INNSA/SBM,TI,F
AMFU1415089,20180214,1815,INNSA/SBM,TI,F,20180216,2323,INNSA/SBM,CF,F
AMFU1415089,20180216,2323,INNSA/SBM,CF,F,20180222,1119,INNSA/SEC,TE,E
AMFU1415089,20180222,1119,INNSA/SEC,TE,E,20180226,1433,INNSA/NSA,OE,E
AMFU1415089,20180226,1433,INNSA/NSA,OE,E,20180226,1610,INNSA/NSA,TE,E
AMFU1415089,20180226,1610,INNSA/NSA,TE,E,20180305,2053,INNSA/NSA,VE,E
AMFU1415089,20180305,2053,INNSA/NSA,VE,E,20180403,1503,CNSHA/WG1,TE,E
AMFU1415089,20180403,1503,CNSHA/WG1,TE,E,20180408,1840,CNSHA/DEW,OE,E
AMFU1415089,20180408,1840,CNSHA/DEW,OE,E,20180408,1923,CNSHA/DEW,TE,E
AMFU1415089,20180408,1923,CNSHA/DEW,TE,E,20180510,1814,CNSHA/DEW,SF,E
AMFU1415089,20180510,1814,CNSHA/DEW,SF,E,20180514,1145,CNSHA/WG2,LF,F
AMFU1415089,20180514,1145,CNSHA/WG2,LF,F,20180517,100,CNSHA/WG2,VF,F
AMFU1415089,20180517,100,CNSHA/WG2,VF,F,20180519,853,KRPUS/HNC,DF,F
AMFU1415089,20180519,853,KRPUS/HNC,DF,F,20180525,1216,KRPUS/HNC,CF,F
AMFU1415089,20180525,1216,KRPUS/HNC,CF,F,20180528,956,KRPUS/HNC,TE,E
AMFU1415089,20180528,956,KRPUS/HNC,TE,E,20180528,1206,KRPUS/HNC,SF,E
AMFU1415089,20180528,1206,KRPUS/HNC,SF,E,20180531,1327,KRPUS/HNC,LF,F
AMFU1415089,20180531,1327,KRPUS/HNC,LF,F,20180601,2311,KRPUS/HNC,VF,F
AMFU1415089,20180601,2311,KRPUS/HNC,VF,F,20180603,1430,CNSHA/WG1,DF,F
AMFU1415089,20180603,1430,CNSHA/WG1,DF,F,20180606,50,CNSHA/WG1,CF,F
AMFU1415089,20180606,50,CNSHA/WG1,CF,F,20180607,1254,CNSHA/DEW,TE,E
AMFU1415089,20180607,1254,CNSHA/DEW,TE,E,20180610,643,CNSHA/DEW,SF,E
AMFU1415089,20180610,643,CNSHA/DEW,SF,E,20180611,516,CNSHA/YS1,LF,F
AMFU1415089,20180611,516,CNSHA/YS1,LF,F,20180613,600,CNSHA/YS1,VF,F
AMFU1415089,20180613,600,CNSHA/YS1,VF,F,20180714,1531,DEHAM/EUK,DF,F
AMFU1415089,20180714,1531,DEHAM/EUK,DF,F,20180716,857,DEHAM/EUK,CF,F
AMFU1415089,20180716,857,DEHAM/EUK,CF,F,20180717,1321,DEHAM/CDR,TD,E
AMFU1415089,20180717,1321,DEHAM/CDR,TD,E,20180717,1639,DEHAM/CDR,TE,E
AMFU1415089,20180717,1639,DEHAM/CDR,TE,E,20180718,1329,DEHAM/CDR,SF,E
AMFU1415089,20180718,1329,DEHAM/CDR,SF,E,20180720,1155,DEHAM/EUK,LF,F
AMFU1415089,20180720,1155,DEHAM/EUK,LF,F,20180722,739,DEHAM/EUK,VF,F
AMFU1415089,20180722,739,DEHAM/EUK,VF,F,20180817,2139,SGSIN/PSA,DF,F
AMFU1415089,20180817,2139,SGSIN/PSA,DF,F,20180824,1213,SGSIN/PSA,VF,F
AMFU1415089,20180824,1213,SGSIN/PSA,VF,F,20180825,1128,MYPGU/JTP,DF,F
AMFU1415089,20180825,1128,MYPGU/JTP,DF,F,20180825,1420,MYPGU/JTP,CF,F
AMFU1415089,20180825,1420,MYPGU/JTP,CF,F,20180827,1231,MYPGU/PGD,TE,E
AMFU1415089,20180827,1231,MYPGU/PGD,TE,E,20180906,916,MYPGU/JTP,OE,E
AMFU1415089,20180906,916,MYPGU/JTP,OE,E,20180906,936,MYPGU/JTP,TE,E
AMFU1415089,20180906,936,MYPGU/JTP,TE,E,20180910,924,MYPGU/JTP,VE,E
AMFU1415089,20180910,924,MYPGU/JTP,VE,E,20180924,128,KRPUS/TOC,TE,E
AMFU1415089,20180924,128,KRPUS/TOC,TE,E,20181008,1215,KRPUS/TOC,VE,E
AMFU1415089,20181008,1215,KRPUS/TOC,VE,E,20181010,909,JPUKB/P16,TE,E
AMFU1415089,20181010,909,JPUKB/P16,TE,E,20181109,1007,JPUKB/P16,SF,E
AMFU1415089,20181109,1007,JPUKB/P16,SF,E,20181112,1102,JPUKB/RC4,LF,F
AMFU1415089,20181112,1102,JPUKB/RC4,LF,F,20181113,1400,JPUKB/RC4,VF,F
AMFU1415089,20181113,1400,JPUKB/RC4,VF,F,20181115,957,KRPUS/HNC,DF,F
AMFU1415089,20181115,957,KRPUS/HNC,DF,F,20181117,1809,KRPUS/HNC,VF,F
AMFU1415089,20181117,1809,KRPUS/HNC,VF,F,20181205,819,INMAA/CIT,DF,F
AMFU1415089,20181205,819,INMAA/CIT,DF,F,20181209,1204,INMAA/CIT,CF,F
AMFU1415089,20181209,1204,INMAA/CIT,CF,F,20181213,54,INMAA/SCP,TE,E
AMFU1415089,20181213,54,INMAA/SCP,TE,E,20181226,1538,INMAA/SCP,SF,E
AMFU1415089,20181226,1538,INMAA/SCP,SF,E,20181230,1733,INMAA/CIT,LF,F
AMFU1415089,20181230,1733,INMAA/CIT,LF,F,20181230,2158,INMAA/CIT,VF,F
,,,,,,,,,,
AMFU1416296,20180106,700,IRBND/BCT,OE,E,20180106,1200,IRBND/BCT,TE,E
AMFU1416296,20180106,1200,IRBND/BCT,TE,E,20180107,1324,IRBND/BCT,VE,E
AMFU1416296,20180107,1324,IRBND/BCT,VE,E,20180202,1257,KRPUS/HNC,TE,E
AMFU1416296,20180202,1257,KRPUS/HNC,TE,E,20180207,1500,KRPUS/HNC,SF,E
AMFU1416296,20180207,1500,KRPUS/HNC,SF,E,20180210,1357,KRPUS/HNC,LF,F
AMFU1416296,20180210,1357,KRPUS/HNC,LF,F,20180211,1719,KRPUS/HNC,VF,F
AMFU1416296,20180211,1719,KRPUS/HNC,VF,F,20180224,2056,USLGB/TTI,DF,F
AMFU1416296,20180224,2056,USLGB/TTI,DF,F,20180226,1613,USLGB/TTI,CF,F
AMFU1416296,20180226,1613,USLGB/TTI,CF,F,20180227,1600,USLAX/CGI,FH,E
,,,,,,,,,,
AMFU1419320,20181029,0,DEBRE/DEP,OH,E,20181029,1,DEBRE/DEP,SF,E
AMFU1419320,20181029,1,DEBRE/DEP,SF,E,20181101,1136,DEBRV/MSC,LF,F
AMFU1419320,20181101,1136,DEBRV/MSC,LF,F,20181104,1632,DEBRV/MSC,VF,F
AMFU1419320,20181104,1632,DEBRV/MSC,VF,F,20181205,450,CNSHA/YS1,DF,F
AMFU1419320,20181205,450,CNSHA/YS1,DF,F,20181218,252,CNSHA/YS1,CF,F
AMFU1419320,20181218,252,CNSHA/YS1,CF,F,20181218,1952,CNSHA/DEW,TE,E
AMFU1419320,20181218,1952,CNSHA/DEW,TE,E,20181220,2313,CNSHA/DEW,SF,E
AMFU1419320,20181220,2313,CNSHA/DEW,SF,E,20181223,756,CNSHA/YS1,LF,F
AMFU1419320,20181223,756,CNSHA/YS1,LF,F,20181226,200,CNSHA/YS1,VF,F
,,,,,,,,,,
AMFU1420254,20180112,2143,USLGB/TTI,DF,F,20180117,918,USLGB/TTI,CF,F
