Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
,,,,,,,,,,
HDMU4904522,20180108,529,GBFXT/GBR,DF,F,20180109,1113,GBFXT/GBR,CF,F
HDMU4904522,20180109,1113,GBFXT/GBR,CF,F,20180119,1018,GBFXT/FPC,TD,E
HDMU4904522,20180119,1018,GBFXT/FPC,TD,E,20180216,1436,GBFXT/FEL,OE,E
HDMU4904522,20180216,1436,GBFXT/FEL,OE,E,20180216,1456,GBFXT/GBR,TE,E
HDMU4904522,20180216,1456,GBFXT/GBR,TE,E,20180220,1735,GBFXT/GBR,VE,E
HDMU4904522,20180220,1735,GBFXT/GBR,VE,E,20180415,1157,CNSHA/YS1,TE,E
HDMU4904522,20180415,1157,CNSHA/YS1,TE,E,20180508,1833,CNSHA/JHS,OE,E
HDMU4904522,20180508,1833,CNSHA/JHS,OE,E,20180508,2120,CNSHA/JHS,TE,E
HDMU4904522,20180508,2120,CNSHA/JHS,TE,E,20180508,2121,CNSHA/JHS,TD,E
HDMU4904522,20180508,2121,CNSHA/JHS,TD,E,20180514,1153,CNSHA/JHS,TE,E
HDMU4904522,20180514,1153,CNSHA/JHS,TE,E,20180621,1357,CNSHA/JHS,SF,E
HDMU4904522,20180621,1357,CNSHA/JHS,SF,E,20180622,38,CNSHA/WG1,LF,F
HDMU4904522,20180622,38,CNSHA/WG1,LF,F,20180625,1300,CNSHA/WG1,VF,F
HDMU4904522,20180625,1300,CNSHA/WG1,VF,F,20180629,1901,VNSGN/CLT,DF,F
HDMU4904522,20180629,1901,VNSGN/CLT,DF,F,20180705,2058,VNSGN/CLT,CF,F
HDMU4904522,20180705,2058,VNSGN/CLT,CF,F,20180706,424,VNSGN/STR,TD,E
HDMU4904522,20180706,424,VNSGN/STR,TD,E,20180714,1800,VNSGN/STR,TE,E
HDMU4904522,20180714,1800,VNSGN/STR,TE,E,20180718,13,VNSGN/STR,SF,E
HDMU4904522,20180718,13,VNSGN/STR,SF,E,20180718,1736,VNSGN/CLT,LF,F
HDMU4904522,20180718,1736,VNSGN/CLT,LF,F,20180801,1550,VNSGN/CLT,VF,F
HDMU4904522,20180801,1550,VNSGN/CLT,VF,F,20180808,444,KRINC/ICT,DF,F
HDMU4904522,20180808,444,KRINC/ICT,DF,F,20180808,1809,KRINC/ICT,CF,F
HDMU4904522,20180808,1809,KRINC/ICT,CF,F,20180809,1301,KRINC/ICT,TE,E
HDMU4904522,20180809,1301,KRINC/ICT,TE,E,20180810,1222,KRINC/ICT,SF,E
HDMU4904522,20180810,1222,KRINC/ICT,SF,E,20180810,2035,KRINC/ICT,LF,F
HDMU4904522,20180810,2035,KRINC/ICT,LF,F,20180817,516,KRINC/ICT,VF,F
HDMU4904522,20180817,516,KRINC/ICT,VF,F,20180824,2148,HKHKG/HIT,DF,F
HDMU4904522,20180824,2148,HKHKG/HIT,DF,F,20180828,1612,HKHKG/HIT,CF,F
HDMU4904522,20180828,1612,HKHKG/HIT,CF,F,20180829,1405,HKHKG/CSB,TD,E
HDMU4904522,20180829,1405,HKHKG/CSB,TD,E,20180903,0,HKHKG/CSB,TE,E
HDMU4904522,20180903,0,HKHKG/CSB,TE,E,20180914,1314,HKHKG/CSB,SF,E
HDMU4904522,20180914,1314,HKHKG/CSB,SF,E,20180915,15,HKHKG/MTL,LF,F
HDMU4904522,20180915,15,HKHKG/MTL,LF,F,20180922,2100,HKHKG/MTL,VF,F
HDMU4904522,20180922,2100,HKHKG/MTL,VF,F,20181027,1403,NLRTM/MDT,DF,F
HDMU4904522,20181027,1403,NLRTM/MDT,DF,F,20181029,716,NLRTM/MDT,CF,F
HDMU4904522,20181029,716,NLRTM/MDT,CF,F,20181029,1157,NLRTM/MDT,TE,E
HDMU4904522,20181029,1157,NLRTM/MDT,TE,E,20181106,1303,NLRTM/MDT,VE,E
HDMU4904522,20181106,1303,NLRTM/MDT,VE,E,20181211,757,CNNGB/CSC,TE,E
HDMU4904522,20181211,757,CNNGB/CSC,TE,E,20181213,1510,CNNGB/JHD,OE,E
HDMU4904522,20181213,1510,CNNGB/JHD,OE,E,20181213,1623,CNNGB/JHD,TE,E
,,,,,,,,,,
HDMU4904538,20180104,1911,CNXMN/XIG,OE,E,20180104,1929,CNXMN/XIG,TD,E
HDMU4904538,20180104,1929,CNXMN/XIG,TD,E,20180112,0,CNXMN/XIG,TE,E
HDMU4904538,20180112,0,CNXMN/XIG,TE,E,20180122,2200,CNXMN/XIG,SF,E
HDMU4904538,20180122,2200,CNXMN/XIG,SF,E,20180123,1440,CNXMN/XMN,LF,F
HDMU4904538,20180123,1440,CNXMN/XMN,LF,F,20180127,439,CNXMN/XMN,VF,F
HDMU4904538,20180127,439,CNXMN/XMN,VF,F,20180128,535,TWKHH/118,DF,F
HDMU4904538,20180128,535,TWKHH/118,DF,F,20180128,1404,TWKHH/078,OX,F
HDMU4904538,20180128,1404,TWKHH/078,OX,F,20180128,1418,TWKHH/078,LF,F
HDMU4904538,20180128,1418,TWKHH/078,LF,F,20180130,1439,TWKHH/078,VF,F
HDMU4904538,20180130,1439,TWKHH/078,VF,F,20180214,122,USLAX/APM,DF,F
HDMU4904538,20180214,122,USLAX/APM,DF,F,20180215,1440,USLAX/APM,CF,F
HDMU4904538,20180215,1440,USLAX/APM,CF,F,20180220,1400,USLGB/HCI,TE,E
HDMU4904538,20180220,1400,USLGB/HCI,TE,E,20180330,1600,USLGB/UNK,FH,E
,,,,,,,,,,
HDMU4904559,20180120,1430,CNSHA/YS1,TE,E,20180122,1914,CNSHA/JHS,OE,E
HDMU4904559,20180122,1914,CNSHA/JHS,OE,E,20180122,2204,CNSHA/JHS,TE,E
,,,,,,,,,,
HDMU4904590,20180110,917,SGSIN/PSA,VE,E,20180113,1121,VNSGN/CLT,TE,E
HDMU4904590,20180113,1121,VNSGN/CLT,TE,E,20180127,1420,VNSGN/CLT,SF,E
HDMU4904590,20180127,1420,VNSGN/CLT,SF,E,20180127,2302,VNSGN/CLT,LF,F
