Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
FSCU0410323,20180820,0,CNYTN/UNK,OH,E,20180820,1,CNYTN/YTN,SF,E
FSCU0410323,20180820,1,CNYTN/YTN,SF,E,20180825,1521,CNYTN/YTN,LF,F
FSCU0410323,20180825,1521,CNYTN/YTN,LF,F,20180921,27,CNYTN/YTN,VF,F
FSCU0410323,20180921,27,CNYTN/YTN,VF,F,20180925,2315,KRINC/ICT,DF,F
FSCU0410323,20180925,2315,KRINC/ICT,DF,F,20181011,2400,KRINC/ICT,FH,E
FSCU0410323,20181011,2400,KRINC/ICT,FH,E,20181011,2314,KRINC/ICT,CF,F
,,,,,,,,,,
HDMU3600016,20180324,0,CNSHA/UNK,OH,E,20180324,234,CNSHA/KYU,TE,E
HDMU3600016,20180324,234,CNSHA/KYU,TE,E,20180324,801,CNSHA/KYU,SF,E
HDMU3600016,20180324,801,CNSHA/KYU,SF,E,20180401,532,CNSHA/WG1,LF,F
HDMU3600016,20180401,532,CNSHA/WG1,LF,F,20180406,30,CNSHA/WG1,VF,F
HDMU3600016,20180406,30,CNSHA/WG1,VF,F,20180411,1953,SGSIN/PSA,DF,F
HDMU3600016,20180411,1953,SGSIN/PSA,DF,F,20180411,2022,SGSIN/PSA,CF,F
HDMU3600016,20180411,2022,SGSIN/PSA,CF,F,20180413,1345,SGSIN/AC5,TD,E
HDMU3600016,20180413,1345,SGSIN/AC5,TD,E,20180416,1607,SGSIN/AC5,TE,E
HDMU3600016,20180416,1607,SGSIN/AC5,TE,E,20180505,1210,SGSIN/PSA,OE,E
HDMU3600016,20180505,1210,SGSIN/PSA,OE,E,20180505,1333,SGSIN/PSA,TE,E
HDMU3600016,20180505,1333,SGSIN/PSA,TE,E,20180507,137,SGSIN/PSA,VE,E
HDMU3600016,20180507,137,SGSIN/PSA,VE,E,20180515,1130,CNTXG/EAT,TE,E
HDMU3600016,20180515,1130,CNTXG/EAT,TE,E,20180518,135,CNTXG/ZIT,OE,E
HDMU3600016,20180518,135,CNTXG/ZIT,OE,E,20180518,235,CNTXG/ZIT,TE,E
HDMU3600016,20180518,235,CNTXG/ZIT,TE,E,20180607,1633,CNTXG/ZIT,SF,E
HDMU3600016,20180607,1633,CNTXG/ZIT,SF,E,20180610,1410,CNTXG/EAT,LF,F
HDMU3600016,20180610,1410,CNTXG/EAT,LF,F,20180615,1130,CNTXG/EAT,VF,F
HDMU3600016,20180615,1130,CNTXG/EAT,VF,F,20180617,1056,KRPUS/HNC,DF,F
HDMU3600016,20180617,1056,KRPUS/HNC,DF,F,20180623,1800,KRPUS/PHC,OX,F
HDMU3600016,20180623,1800,KRPUS/PHC,OX,F,20180623,1840,KRPUS/PHC,LF,F
HDMU3600016,20180623,1840,KRPUS/PHC,LF,F,20180624,1156,KRPUS/PHC,VF,F
HDMU3600016,20180624,1156,KRPUS/PHC,VF,F,20180727,1427,USMIA/PMA,DF,F
HDMU3600016,20180727,1427,USMIA/PMA,DF,F,20180730,742,USMIA/PMA,CF,F
HDMU3600016,20180730,742,USMIA/PMA,CF,F,20180801,1009,USMIA/PMA,TE,E
HDMU3600016,20180801,1009,USMIA/PMA,TE,E,20180810,622,USMIA/PMA,VE,E
