Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0017599,20181204,1435,TWKHH/078,LF,F,20181210,516,TWKHH/078,VF,F
AVSU0017599,20181210,516,TWKHH/078,VF,F,20181228,1108,USTIW/WUT,DF,F
AVSU0017599,20181228,1108,USTIW/WUT,DF,F,20181231,850,USTIW/WUT,CF,F
AVSU0017599,20181231,850,USTIW/WUT,CF,F,20181231,851,USTIW/UNK,FH,E
,,,,,,,,,,
AVSU0017670,20180122,500,CNSHA/WG2,DF,F,20180209,2400,CNSHA/UNK,FH,E
AVSU0017670,20180209,2400,CNSHA/UNK,FH,E,20180212,0,CNSHA/UNK,OH,E
AVSU0017670,20180212,0,CNSHA/UNK,OH,E,20180212,1,CNSHA/WG2,SF,F
AVSU0017670,20180212,1,CNSHA/WG2,SF,F,20180216,600,CNSHA/WG2,LF,F
AVSU0017670,20180216,600,CNSHA/WG2,LF,F,20180216,1200,CNSHA/WG2,VF,F
AVSU0017670,20180216,1200,CNSHA/WG2,VF,F,20180301,1413,USTIW/WUT,DF,F
AVSU0017670,20180301,1413,USTIW/WUT,DF,F,20180305,1535,USTIW/WUT,CF,F
AVSU0017670,20180305,1535,USTIW/WUT,CF,F,20180305,1536,USTIW/UNK,FH,E
AVSU0017670,20180305,1536,USTIW/UNK,FH,E,20180420,1254,USTIW/UNK,OH,E
AVSU0017670,20180420,1254,USTIW/UNK,OH,E,20180420,1255,USTIW/UNK,SF,E
AVSU0017670,20180420,1255,USTIW/UNK,SF,E,20180427,1044,USTIW/WUT,LF,F
AVSU0017670,20180427,1044,USTIW/WUT,LF,F,20180501,2130,USTIW/WUT,VF,F
AVSU0017670,20180501,2130,USTIW/WUT,VF,F,20180524,2400,TWKHH/KAO,FH,E
AVSU0017670,20180524,2400,TWKHH/KAO,FH,E,20180524,54,TWKHH/118,DF,F
AVSU0017670,20180524,54,TWKHH/118,DF,F,20181004,1621,USTIW/UNK,OH,E
AVSU0017670,20181004,1621,USTIW/UNK,OH,E,20181004,1622,USTIW/UNK,SF,E
AVSU0017670,20181004,1622,USTIW/UNK,SF,E,20181009,1001,USTIW/WUT,LF,F
AVSU0017670,20181009,1001,USTIW/WUT,LF,F,20181014,2038,USTIW/WUT,VF,F
AVSU0017670,20181014,2038,USTIW/WUT,VF,F,20181102,314,KRPUS/HNC,DF,F
AVSU0017670,20181102,314,KRPUS/HNC,DF,F,20181102,926,KRPUS/HNC,CF,F
AVSU0017670,20181102,926,KRPUS/HNC,CF,F,20181102,936,KRPUS/UNK,FH,E
