Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0014917,20180621,800,CNSHA/WG2,DF,F,20180627,2400,CNSHA/UND,FH,E
AVSU0014917,20180627,2400,CNSHA/UND,FH,E,20180711,0,CNSHA/UNK,OH,E
AVSU0014917,20180711,0,CNSHA/UNK,OH,E,20180711,1,CNSHA/WG2,SF,F
AVSU0014917,20180711,1,CNSHA/WG2,SF,F,20180719,2200,CNSHA/WG2,LF,F
AVSU0014917,20180719,2200,CNSHA/WG2,LF,F,20180720,500,CNSHA/WG2,VF,F
AVSU0014917,20180720,500,CNSHA/WG2,VF,F,20180802,1351,USTIW/WUT,DF,F
AVSU0014917,20180802,1351,USTIW/WUT,DF,F,20180806,1119,USTIW/WUT,CF,F
AVSU0014917,20180806,1119,USTIW/WUT,CF,F,20180806,1120,USTIW/UNK,FH,E
AVSU0014917,20180806,1120,USTIW/UNK,FH,E,20181221,1133,USTIW/UNK,OH,E
AVSU0014917,20181221,1133,USTIW/UNK,OH,E,20181221,1134,USTIW/UNK,SF,E
,,,,,,,,,,
AVSU0015913,20180924,1125,USTIW/UNK,OH,E,20180924,1126,USTIW/UNK,SF,E
AVSU0015913,20180924,1126,USTIW/UNK,SF,E,20181002,852,USTIW/WUT,LF,F
AVSU0015913,20181002,852,USTIW/WUT,LF,F,20181008,10,USTIW/WUT,VF,F
AVSU0015913,20181008,10,USTIW/WUT,VF,F,20181030,2134,TWKHH/078,DF,F
AVSU0015913,20181030,2134,TWKHH/078,DF,F,20181101,842,TWKHH/118,OI,F
AVSU0015913,20181101,842,TWKHH/118,OI,F,20181101,906,TWKHH/118,LF,F
AVSU0015913,20181101,906,TWKHH/118,LF,F,20181108,600,TWKHH/118,VF,F
AVSU0015913,20181108,600,TWKHH/118,VF,F,20181113,859,PHMNL/QNA,DF,F
AVSU0015913,20181113,859,PHMNL/QNA,DF,F,20181116,2400,PHMNL/QNA,FH,E
AVSU0015913,20181116,2400,PHMNL/QNA,FH,E,20181116,2045,PHMNL/QNA,CF,F
,,,,,,,,,,
WCGU0004182,20180503,1613,USNYC/UNK,OH,E,20180503,1614,USNYC/UNK,SF,E
WCGU0004182,20180503,1614,USNYC/UNK,SF,E,20180504,908,USNYC/MST,LF,F
WCGU0004182,20180504,908,USNYC/MST,LF,F,20180508,1837,USNYC/MST,VF,F
WCGU0004182,20180508,1837,USNYC/MST,VF,F,20180624,1812,HKHKG/MTL,DF,F
WCGU0004182,20180624,1812,HKHKG/MTL,DF,F,20180626,2400,HKHKG/UNK,FH,E
WCGU0004182,20180626,2400,HKHKG/UNK,FH,E,20180626,1417,HKHKG/MTL,CF,F
,,,,,,,,,,
